Player,Team,Year,Years,Unnamed: 4,Value,APY,Guaranteed,Unnamed: 8,APY as % Of,Unnamed: 10,Inflated,Inflated.1,Inflated.2
Max Duggan,Chargers,2023,1.0,,216000.0,216000.0,0.0,,0.10%,,268270.0,268270.0,0.0
Reid Sinnett,Bengals,2023,1.0,,216000.0,216000.0,0.0,,0.10%,,268270.0,268270.0,0.0
Jacob Eason,Giants,2023,1.0,,216000.0,216000.0,0.0,,0.10%,,268270.0,268270.0,0.0
Tanner Morgan,Vikings,2023,1.0,,216000.0,216000.0,0.0,,0.10%,,268270.0,268270.0,0.0
Holton Ahlers,Seahawks,2023,1.0,,216000.0,216000.0,0.0,,0.10%,,268270.0,268270.0,0.0
Nathan Rourke,Jaguars,2023,1.0,,216000.0,216000.0,0.0,,0.10%,,268270.0,268270.0,0.0
Jake Luton,Panthers,2023,1.0,,216000.0,216000.0,0.0,,0.10%,,268270.0,268270.0,0.0
Tanner Morgan,Vikings,2023,1.0,,216000.0,216000.0,0.0,,0.10%,,268270.0,268270.0,0.0
Malik Cunningham,Patriots,2023,1.0,,216000.0,216000.0,0.0,,0.10%,,268270.0,268270.0,0.0
Max Duggan,Chargers,2023,1.0,,216000.0,216000.0,0.0,,0.10%,,268270.0,268270.0,0.0
Nick Mullens,49ers,2018,1.0,,170000.0,170000.0,0.0,,0.10%,,267856.0,267856.0,0.0
Reid Sinnett,Dolphins,2020,1.0,,189364.0,189364.0,0.0,,0.10%,,266753.0,266753.0,0.0
Jake Luton,Seahawks,2021,1.0,,172133.0,172133.0,0.0,,0.10%,,263340.0,263340.0,0.0
Clayton Thorson,Giants,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
Danny Etling,Jaguars,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
Kyle Shurmur,Commanders,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
Ryan Willis,Bears,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
Danny Etling,Broncos,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
Jordan Ta'amu,Commanders,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
Shane Buechele,Chiefs,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
Kurt Benkert,Packers,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
James Morgan,Jets,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
Chris Streveler,Ravens,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
Brett Rypien,Broncos,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
Jordan Ta'amu,Panthers,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
Tyler Bray,49ers,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
Kenji Bahar,Ravens,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
Ben DiNucci,Cowboys,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
Jake Browning,Bengals,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
Nate Sudfeld,49ers,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
James Morgan,Panthers,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
Steven Montez,Lions,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
Davis Webb,Bills,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
Clayton Thorson,Giants,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
Danny Etling,Packers,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
Jake Fromm,Bills,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
Kenji Bahar,Ravens,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
Brian Lewerke,Giants,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
Trace McSorley,Ravens,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
Josh Love,Panthers,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
Danny Etling,Seahawks,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
Jake Luton,Dolphins,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
James Morgan,Colts,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
Kyle Sloter,Raiders,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
Jake Luton,Seahawks,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
Reid Sinnett,Dolphins,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
James Morgan,Steelers,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
Jacob Dolegala,Dolphins,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
Anthony Gordon,Broncos,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
Kyle Lauletta,Jaguars,2021,1.0,,165600.0,165600.0,0.0,,0.10%,,253345.0,253345.0,0.0
Davis Webb,Bills,2019,1.0,,170000.0,170000.0,0.0,,0.10%,,252200.0,252200.0,0.0
Jake Browning,Vikings,2019,1.0,,170000.0,170000.0,0.0,,0.10%,,252200.0,252200.0,0.0
Davis Webb,Bills,2020,1.0,,178518.0,178518.0,0.0,,0.10%,,251474.0,251474.0,0.0
Bailey Zappe,Chiefs,2024,1.0,,225000.0,225000.0,0.0,,0.10%,,245967.0,245967.0,0.0
Emory Jones,Falcons,2024,1.0,,225000.0,225000.0,0.0,,0.10%,,245967.0,245967.0,0.0
Austin Reed,Bears,2024,1.0,,225000.0,225000.0,0.0,,0.10%,,245967.0,245967.0,0.0
Jaren Hall,Seahawks,2024,1.0,,225000.0,225000.0,0.0,,0.10%,,245967.0,245967.0,0.0
Adrian Martinez,Jets,2024,1.0,,225000.0,225000.0,0.0,,0.10%,,245967.0,245967.0,0.0
Tanner Mordecai,49ers,2024,1.0,,225000.0,225000.0,0.0,,0.10%,,245967.0,245967.0,0.0
Jake Fromm,Lions,2024,1.0,,225000.0,225000.0,0.0,,0.10%,,245967.0,245967.0,0.0
Sam Hartman,Commanders,2024,1.0,,225000.0,225000.0,0.0,,0.10%,,245967.0,245967.0,0.0
Sean Clifford,Packers,2024,1.0,,225000.0,225000.0,0.0,,0.10%,,245967.0,245967.0,0.0
Anthony Brown,Bills,2024,1.0,,225000.0,225000.0,0.0,,0.10%,,245967.0,245967.0,0.0
Kedon Slovis,Texans,2024,1.0,,225000.0,225000.0,0.0,,0.10%,,245967.0,245967.0,0.0
Jason Bean,Colts,2024,1.0,,225000.0,225000.0,0.0,,0.10%,,245967.0,245967.0,0.0
Chris Oladokun,Chiefs,2024,1.0,,225000.0,225000.0,0.0,,0.10%,,245967.0,245967.0,0.0
John Rhys Plumlee,JAX/SEA,2024,1.0,,225000.0,225000.0,0.0,,0.10%,,245967.0,245967.0,0.0
Desmond Ridder,Cardinals,2024,1.0,,225000.0,225000.0,0.0,,0.10%,,245967.0,245967.0,0.0
Jack Plummer,Panthers,2024,1.0,,225000.0,225000.0,0.0,,0.10%,,245967.0,245967.0,0.0
EJ Perry,Jaguars,2024,1.0,,225000.0,225000.0,0.0,,0.10%,,245967.0,245967.0,0.0
Ian Book,Eagles,2024,1.0,,225000.0,225000.0,0.0,,0.10%,,245967.0,245967.0,0.0
Malik Cunningham,Ravens,2024,1.0,,225000.0,225000.0,0.0,,0.10%,,245967.0,245967.0,0.0
Michael Pratt,Buccaneers,2024,1.0,,225000.0,225000.0,0.0,,0.10%,,245967.0,245967.0,0.0
Skylar Thompson,Dolphins,2024,1.0,,225000.0,225000.0,0.0,,0.10%,,245967.0,245967.0,0.0
Devin Leary,Ravens,2024,1.0,,225000.0,225000.0,0.0,,0.10%,,245967.0,245967.0,0.0
Ben DiNucci,Saints,2024,1.0,,225000.0,225000.0,0.0,,0.10%,,245967.0,245967.0,0.0
Jake Luton,Raiders,2024,1.0,,225000.0,225000.0,0.0,,0.10%,,245967.0,245967.0,0.0
Carter Bradley,Raiders,2024,1.0,,225000.0,225000.0,0.0,,0.10%,,245967.0,245967.0,0.0
Sam Hartman,Commanders,2024,1.0,,225000.0,225000.0,0.0,,0.10%,,245967.0,245967.0,0.0
Ian Book,Eagles,2024,1.0,,225000.0,225000.0,0.0,,0.10%,,245967.0,245967.0,0.0
Skylar Thompson,Dolphins,2024,1.0,,225000.0,225000.0,0.0,,0.10%,,245967.0,245967.0,0.0
Clayton Thorson,Giants,2020,1.0,,172564.0,172564.0,0.0,,0.10%,,243087.0,243087.0,0.0
Bryce Perkins,Rams,2020,1.0,,170282.0,170282.0,0.0,,0.10%,,239873.0,239873.0,0.0
Steven Montez,Commanders,2020,1.0,,170282.0,170282.0,0.0,,0.10%,,239873.0,239873.0,0.0
Kurt Benkert,Falcons,2020,1.0,,170282.0,170282.0,0.0,,0.10%,,239873.0,239873.0,0.0
Mike White,Jets,2020,1.0,,167988.0,167988.0,0.0,,0.10%,,236641.0,236641.0,0.0
Hunter Dekkers,Saints,2025,1.0,,234000.0,234000.0,0.0,,0.10%,,234000.0,234000.0,0.0
Clayton Tune,Packers,2025,1.0,,234000.0,234000.0,0.0,,0.10%,,234000.0,234000.0,0.0
Hendon Hooker,Panthers,2025,1.0,,234000.0,234000.0,0.0,,0.10%,,234000.0,234000.0,0.0
Kedon Slovis,Cardinals,2025,1.0,,234000.0,234000.0,0.0,,0.10%,,234000.0,234000.0,0.0
Jake Haener,Saints,2025,1.0,,234000.0,234000.0,0.0,,0.10%,,234000.0,234000.0,0.0
Adrian Martinez,49ers,2025,1.0,,234000.0,234000.0,0.0,,0.10%,,234000.0,234000.0,0.0
Shane Buechele,Bills,2025,1.0,,234000.0,234000.0,0.0,,0.10%,,234000.0,234000.0,0.0
Chris Oladokun,Chiefs,2025,1.0,,234000.0,234000.0,0.0,,0.10%,,234000.0,234000.0,0.0
Brady Cook,Jets,2025,1.0,,234000.0,234000.0,0.0,,0.10%,,234000.0,234000.0,0.0
Seth Henigan,Jaguars,2025,1.0,,234000.0,234000.0,0.0,,0.10%,,234000.0,234000.0,0.0
DJ Uiagalelei,Chargers,2025,1.0,,234000.0,234000.0,0.0,,0.10%,,234000.0,234000.0,0.0
Cam Miller,Raiders,2025,1.0,,234000.0,234000.0,0.0,,0.10%,,234000.0,234000.0,0.0
Sam Hartman,Commanders,2025,1.0,,234000.0,234000.0,0.0,,0.10%,,234000.0,234000.0,0.0
Garrett Greene,Buccaneers,2025,1.0,,234000.0,234000.0,0.0,,0.10%,,234000.0,234000.0,0.0
Connor Bazelak,Buccaneers,2025,1.0,,234000.0,234000.0,0.0,,0.10%,,234000.0,234000.0,0.0
Tommy Mellott,Saints,2025,1.0,,234000.0,234000.0,0.0,,0.10%,,234000.0,234000.0,0.0
Kyle McCord,Eagles,2025,1.0,,234000.0,234000.0,0.0,,0.10%,,234000.0,234000.0,0.0
Tyler Wilson,Raiders,2013,1.0,,102000.0,102000.0,0.0,,0.10%,,231532.0,231532.0,0.0
Greg McElroy,Bengals,2013,1.0,,102000.0,102000.0,0.0,,0.10%,,231532.0,231532.0,0.0
Chandler Harnish,Colts,2013,1.0,,102000.0,102000.0,0.0,,0.10%,,231532.0,231532.0,0.0
B.J. Daniels,Seahawks,2013,1.0,,102000.0,102000.0,0.0,,0.10%,,231532.0,231532.0,0.0
Austin Davis,Dolphins,2013,1.0,,102000.0,102000.0,0.0,,0.10%,,231532.0,231532.0,0.0
Jordan Rodgers,Buccaneers,2013,1.0,,102000.0,102000.0,0.0,,0.10%,,231532.0,231532.0,0.0
Tyler Wilson,Raiders,2013,1.0,,102000.0,102000.0,0.0,,0.10%,,231532.0,231532.0,0.0
Reid Sinnett,Dolphins,2020,1.0,,161882.0,161882.0,0.0,,0.10%,,228040.0,228040.0,0.0
Case Keenum,Rams,2014,1.0,,107100.0,107100.0,0.0,,0.10%,,224829.0,224829.0,0.0
Brad Sorensen,Titans,2014,1.0,,107100.0,107100.0,0.0,,0.10%,,224829.0,224829.0,0.0
Garrett Gilbert,Patriots,2014,1.0,,107100.0,107100.0,0.0,,0.10%,,224829.0,224829.0,0.0
Keith Wenning,Ravens,2014,1.0,,107100.0,107100.0,0.0,,0.10%,,224829.0,224829.0,0.0
Garrett Gilbert,Rams,2014,1.0,,107100.0,107100.0,0.0,,0.10%,,224829.0,224829.0,0.0
Ryan Lindley,Chargers,2014,1.0,,107100.0,107100.0,0.0,,0.10%,,224829.0,224829.0,0.0
Ricky Stanzi,Texans,2014,1.0,,107100.0,107100.0,0.0,,0.10%,,224829.0,224829.0,0.0
Brad Sorensen,Chargers,2014,1.0,,107100.0,107100.0,0.0,,0.10%,,224829.0,224829.0,0.0
David Fales,Bears,2014,1.0,,107100.0,107100.0,0.0,,0.10%,,224829.0,224829.0,0.0
Chandler Harnish,Vikings,2014,1.0,,107100.0,107100.0,0.0,,0.10%,,224829.0,224829.0,0.0
Adam Weber,Broncos,2011,1.0,,96900.0,96900.0,0.0,,0.10%,,224752.0,224752.0,0.0
B.J. Coleman,Packers,2012,1.0,,96900.0,96900.0,0.0,,0.10%,,224332.0,224332.0,0.0
Case Keenum,Texans,2012,1.0,,96900.0,96900.0,0.0,,0.10%,,224332.0,224332.0,0.0
Chandler Harnish,Colts,2012,1.0,,96900.0,96900.0,0.0,,0.10%,,224332.0,224332.0,0.0
Adam Weber,Buccaneers,2012,1.0,,96900.0,96900.0,0.0,,0.10%,,224332.0,224332.0,0.0
Keith Wenning,Bengals,2015,1.0,,112200.0,112200.0,0.0,,0.10%,,218637.0,218637.0,0.0
David Fales,Bears,2015,1.0,,112200.0,112200.0,0.0,,0.10%,,218637.0,218637.0,0.0
Ricky Stanzi,Lions,2015,1.0,,112200.0,112200.0,0.0,,0.10%,,218637.0,218637.0,0.0
Zac Dysert,BUF/HOU,2015,1.0,,112200.0,112200.0,0.0,,0.10%,,218637.0,218637.0,0.0
Brad Sorensen,Chargers,2015,1.0,,112200.0,112200.0,0.0,,0.10%,,218637.0,218637.0,0.0
Garrett Gilbert,Raiders,2015,1.0,,112200.0,112200.0,0.0,,0.10%,,218637.0,218637.0,0.0
B.J. Daniels,Seahawks,2015,1.0,,112200.0,112200.0,0.0,,0.10%,,218637.0,218637.0,0.0
Zac Dysert,Texans,2015,1.0,,112200.0,112200.0,0.0,,0.10%,,218637.0,218637.0,0.0
Lance Ball,Colts,2008,1.0,,88400.0,88400.0,0.0,,0.10%,,212770.0,212770.0,0.0
Zac Dysert,Cardinals,2016,1.0,,117300.0,117300.0,0.0,,0.10%,,210924.0,210924.0,0.0
Logan Thomas,Giants,2016,1.0,,117300.0,117300.0,0.0,,0.10%,,210924.0,210924.0,0.0
Aaron Murray,Cardinals,2016,1.0,,117300.0,117300.0,0.0,,0.10%,,210924.0,210924.0,0.0
Zac Dysert,Cardinals,2016,1.0,,117300.0,117300.0,0.0,,0.10%,,210924.0,210924.0,0.0
Aaron Murray,Eagles,2016,1.0,,117300.0,117300.0,0.0,,0.10%,,210924.0,210924.0,0.0
B.J. Daniels,Falcons,2016,1.0,,117300.0,117300.0,0.0,,0.10%,,210924.0,210924.0,0.0
Garrett Grayson,Saints,2016,1.0,,117300.0,117300.0,0.0,,0.10%,,210924.0,210924.0,0.0
Keith Wenning,Giants,2016,1.0,,117300.0,117300.0,0.0,,0.10%,,210924.0,210924.0,0.0
Mike Bercovici,Cardinals,2017,1.0,,122400.0,122400.0,0.0,,0.10%,,204635.0,204635.0,0.0
Alek Torgersen,Lions,2017,1.0,,122400.0,122400.0,0.0,,0.10%,,204635.0,204635.0,0.0
Max McCaffrey,Packers,2017,1.0,,122400.0,122400.0,0.0,,0.10%,,204635.0,204635.0,0.0
Phillip Walker,Colts,2017,1.0,,122400.0,122400.0,0.0,,0.10%,,204635.0,204635.0,0.0
Trevor Knight,Falcons,2017,1.0,,122400.0,122400.0,0.0,,0.10%,,204635.0,204635.0,0.0
Joel Stave,Jets,2017,1.0,,122400.0,122400.0,0.0,,0.10%,,204635.0,204635.0,0.0
Kellen Moore,Cowboys,2017,1.0,,122400.0,122400.0,0.0,,0.10%,,204635.0,204635.0,0.0
Joel Stave,Commanders,2017,1.0,,122400.0,122400.0,0.0,,0.10%,,204635.0,204635.0,0.0
Taylor Heinicke,Texans,2017,1.0,,122400.0,122400.0,0.0,,0.10%,,204635.0,204635.0,0.0
Nick Mullens,49ers,2017,1.0,,122400.0,122400.0,0.0,,0.10%,,204635.0,204635.0,0.0
Garrett Gilbert,Panthers,2017,1.0,,122400.0,122400.0,0.0,,0.10%,,204635.0,204635.0,0.0
Trevone Boykin,Seahawks,2017,1.0,,122400.0,122400.0,0.0,,0.10%,,204635.0,204635.0,0.0
Jerod Evans,Packers,2017,1.0,,122400.0,122400.0,0.0,,0.10%,,204635.0,204635.0,0.0
Tyler Ferguson,Titans,2017,1.0,,122400.0,122400.0,0.0,,0.10%,,204635.0,204635.0,0.0
Garrett Grayson,Falcons,2017,1.0,,122400.0,122400.0,0.0,,0.10%,,204635.0,204635.0,0.0
Alek Torgersen,Commanders,2017,1.0,,122400.0,122400.0,0.0,,0.10%,,204635.0,204635.0,0.0
Jameill Showers,Cowboys,2017,1.0,,122400.0,122400.0,0.0,,0.10%,,204635.0,204635.0,0.0
Joe Callahan,Packers,2017,1.0,,122400.0,122400.0,0.0,,0.10%,,204635.0,204635.0,0.0
Garrett Grayson,Falcons,2017,1.0,,122400.0,122400.0,0.0,,0.10%,,204635.0,204635.0,0.0
J.T. Barrett,Saints,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
Alex McGough,Seahawks,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
John Wolford,Jets,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
J.T. Barrett,Saints,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
Phillip Walker,Colts,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
Connor Cook,Bengals,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
J.T. Barrett,Saints,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
Brandon Allen,Rams,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
Christian Hackenberg,Bengals,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
Phillip Walker,Colts,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
Austin Davis,Packers,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
Nic Shimonek,Commanders,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
Tanner Lee,Jaguars,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
Cardale Jones,Chargers,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
J.T. Barrett,Saints,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
Phillip Walker,Colts,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
Logan Woodside,Titans,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
J.T. Barrett,Saints,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
Phillip Walker,Colts,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
Chase Litton,Chiefs,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
Phillip Walker,Colts,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
Connor Cook,Panthers,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
J.T. Barrett,Saints,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
Luis Perez,Rams,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
J.T. Barrett,Saints,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
Danny Etling,Patriots,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
Kyle Allen,Panthers,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
J.T. Barrett,Saints,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
Garrett Grayson,Broncos,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
Kurt Benkert,Falcons,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
Chad Kanoff,Cardinals,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
J.T. Barrett,Saints,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
Kyle Allen,Panthers,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
Chad Kanoff,Cardinals,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
Nathan Peterman,Raiders,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
Phillip Walker,Colts,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
J.T. Barrett,Saints,2018,1.0,,129200.0,129200.0,0.0,,0.10%,,203570.0,203570.0,0.0
Cardale Jones,Seahawks,2019,1.0,,136000.0,136000.0,0.0,,0.10%,,201760.0,201760.0,0.0
Eric Dungey,Browns,2019,1.0,,136000.0,136000.0,0.0,,0.10%,,201760.0,201760.0,0.0
Nick Fitzgerald,Buccaneers,2019,1.0,,136000.0,136000.0,0.0,,0.10%,,201760.0,201760.0,0.0
Danny Etling,Falcons,2019,1.0,,136000.0,136000.0,0.0,,0.10%,,201760.0,201760.0,0.0
Phillip Walker,Colts,2019,1.0,,136000.0,136000.0,0.0,,0.10%,,201760.0,201760.0,0.0
Joe Callahan,Lions,2019,1.0,,136000.0,136000.0,0.0,,0.10%,,201760.0,201760.0,0.0
Paxton Lynch,Steelers,2019,1.0,,136000.0,136000.0,0.0,,0.10%,,201760.0,201760.0,0.0
Devlin Hodges,Steelers,2019,1.0,,136000.0,136000.0,0.0,,0.10%,,201760.0,201760.0,0.0
Logan Woodside,Titans,2019,1.0,,136000.0,136000.0,0.0,,0.10%,,201760.0,201760.0,0.0
J.T. Barrett,Saints,2019,1.0,,136000.0,136000.0,0.0,,0.10%,,201760.0,201760.0,0.0
Drew Anderson,Cardinals,2019,1.0,,136000.0,136000.0,0.0,,0.10%,,201760.0,201760.0,0.0
Kyle Shurmur,Chiefs,2019,1.0,,136000.0,136000.0,0.0,,0.10%,,201760.0,201760.0,0.0
Clayton Thorson,Cowboys,2019,1.0,,136000.0,136000.0,0.0,,0.10%,,201760.0,201760.0,0.0
Danny Etling,Falcons,2019,1.0,,136000.0,136000.0,0.0,,0.10%,,201760.0,201760.0,0.0
Drew Anderson,Cardinals,2019,1.0,,136000.0,136000.0,0.0,,0.10%,,201760.0,201760.0,0.0
J.T. Barrett,Steelers,2019,1.0,,136000.0,136000.0,0.0,,0.10%,,201760.0,201760.0,0.0
Chase Litton,Jaguars,2019,1.0,,136000.0,136000.0,0.0,,0.10%,,201760.0,201760.0,0.0
Kyle Sloter,Cardinals,2019,1.0,,136000.0,136000.0,0.0,,0.10%,,201760.0,201760.0,0.0
Chad Kanoff,Lions,2019,1.0,,136000.0,136000.0,0.0,,0.10%,,201760.0,201760.0,0.0
Kyle Shurmur,Chiefs,2019,1.0,,136000.0,136000.0,0.0,,0.10%,,201760.0,201760.0,0.0
John Wolford,Rams,2019,1.0,,136000.0,136000.0,0.0,,0.10%,,201760.0,201760.0,0.0
Taryn Christion,Steelers,2019,1.0,,136000.0,136000.0,0.0,,0.10%,,201760.0,201760.0,0.0
Manny Wilkins,Packers,2019,1.0,,136000.0,136000.0,0.0,,0.10%,,201760.0,201760.0,0.0
Alex McGough,Texans,2020,1.0,,142800.0,142800.0,0.0,,0.10%,,201159.0,201159.0,0.0
Kyle Shurmur,Bengals,2020,1.0,,142800.0,142800.0,0.0,,0.10%,,201159.0,201159.0,0.0
Kyle Lauletta,Browns,2020,1.0,,142800.0,142800.0,0.0,,0.10%,,201159.0,201159.0,0.0
Jake Browning,Vikings,2020,1.0,,142800.0,142800.0,0.0,,0.10%,,201159.0,201159.0,0.0
Nate Stanley,Vikings,2020,1.0,,142800.0,142800.0,0.0,,0.10%,,201159.0,201159.0,0.0
Jordan Ta'amu,Chiefs,2020,1.0,,142800.0,142800.0,0.0,,0.10%,,201159.0,201159.0,0.0
Tyler Bray,Bears,2020,1.0,,142800.0,142800.0,0.0,,0.10%,,201159.0,201159.0,0.0
Mike White,Jets,2020,1.0,,142800.0,142800.0,0.0,,0.10%,,201159.0,201159.0,0.0
Tommy Stevens,Saints,2020,1.0,,142800.0,142800.0,0.0,,0.10%,,201159.0,201159.0,0.0
Garrett Gilbert,Browns,2020,1.0,,142800.0,142800.0,0.0,,0.10%,,201159.0,201159.0,0.0
Mike White,Jets,2020,1.0,,142800.0,142800.0,0.0,,0.10%,,201159.0,201159.0,0.0
Tommy Stevens,Panthers,2020,1.0,,142800.0,142800.0,0.0,,0.10%,,201159.0,201159.0,0.0
Reid Sinnett,Dolphins,2020,1.0,,142800.0,142800.0,0.0,,0.10%,,201159.0,201159.0,0.0
Jacob Dolegala,Patriots,2020,1.0,,142800.0,142800.0,0.0,,0.10%,,201159.0,201159.0,0.0
Brett Rypien,Broncos,2020,1.0,,142800.0,142800.0,0.0,,0.10%,,201159.0,201159.0,0.0
David Blough,Lions,2020,1.0,,142800.0,142800.0,0.0,,0.10%,,201159.0,201159.0,0.0
Danny Etling,Seahawks,2020,1.0,,142800.0,142800.0,0.0,,0.10%,,201159.0,201159.0,0.0
Jacob Dolegala,Patriots,2020,1.0,,142800.0,142800.0,0.0,,0.10%,,201159.0,201159.0,0.0
Mike White,Jets,2020,1.0,,142800.0,142800.0,0.0,,0.10%,,201159.0,201159.0,0.0
Jake Rudock,Dolphins,2020,1.0,,142800.0,142800.0,0.0,,0.10%,,201159.0,201159.0,0.0
Mike White,Jets,2020,1.0,,142800.0,142800.0,0.0,,0.10%,,201159.0,201159.0,0.0
Josh Rosen,Buccaneers,2020,1.0,,142800.0,142800.0,0.0,,0.10%,,201159.0,201159.0,0.0
Kyle Lauletta,Falcons,2020,1.0,,142800.0,142800.0,0.0,,0.10%,,201159.0,201159.0,0.0
Devlin Hodges,Steelers,2020,1.0,,142800.0,142800.0,0.0,,0.10%,,201159.0,201159.0,0.0
Kyle Sloter,Bears,2020,1.0,,142800.0,142800.0,0.0,,0.10%,,201159.0,201159.0,0.0
Jake Rudock,Dolphins,2020,1.0,,142800.0,142800.0,0.0,,0.10%,,201159.0,201159.0,0.0
